parish;token;cog;vot;pal;height;backness;round;stop;stress;.obs
Skagen;på1;1073;21.4;negpal;mid;back;rd;p;negstr;6723
Skagen;koe1;3268;28.4;negpal;low;central;negrd;k;negstr;6724
Skagen;koe1;2450;23.9;negpal;low;central;negrd;k;negstr;6725
Skagen;koe1;1323;38.3;negpal;low;central;negrd;k;negstr;6726
Skagen;kår1;1746;33.3;negpal;low;back;rd;k;negstr;6727
Skagen;to2;2119;46.3;negpal;mid;back;rd;t;str;6728
Skagen;ko1;909;34.2;negpal;mid;back;rd;k;negstr;6729
Skagen;ka2;2485;35.2;negpal;low;front;negrd;k;str;6730
Skagen;ki1;718;69.1;negpal;high;front;negrd;k;negstr;6731
Skagen;te1;2389;22.7;negpal;high;front;negrd;t;negstr;6732
Skagen;to1;1230;33.1;negpal;mid;back;rd;t;negstr;6733
Skagen;ki1;2443;47.9;negpal;high;front;negrd;k;negstr;6734
Skagen;tøe2;467;26.7;negpal;mid;front;rd;t;str;6735
Skagen;tøe2;2493;31.9;negpal;mid;front;rd;t;str;6736
Skagen;tøe2;899;43;negpal;mid;front;rd;t;str;6737
Skagen;tx1;4112;29;negpal;mid;central;negrd;t;negstr;6738
Skagen;kø2;2181;55.6;negpal;mid;front;rd;k;str;6739
Skagen;tjø2;3365;90.7;pal;mid;front;rd;t;str;6740
Skagen;på1;1282;47.7;negpal;mid;back;rd;p;negstr;6741
Skagen;tå1;2481;41.7;negpal;mid;back;rd;t;negstr;6742
Skagen;ku2;1390;51.7;negpal;high;back;rd;k;str;6743
Skagen;tjø1;3307;77;pal;mid;front;rd;t;negstr;6744
Skagen;ka1;3948;29.9;negpal;low;front;negrd;k;negstr;6745
Skagen;ko2;1786;60.8;negpal;mid;back;rd;k;str;6746
Skagen;ka1;3854;29.2;negpal;low;front;negrd;k;negstr;6747
Skagen;ty2;2937;51.8;negpal;high;front;rd;t;str;6748
Skagen;te1;2103;29.8;negpal;high;front;negrd;t;negstr;6749
Skagen;te1;2723;20.6;negpal;high;front;negrd;t;negstr;6750
Skagen;te1;1757;17.1;negpal;high;front;negrd;t;negstr;6751
Skagen;te1;2264;19.4;negpal;high;front;negrd;t;negstr;6752
Skagen;koe1;2677;33.3;negpal;low;central;negrd;k;negstr;6753
Skagen;te1;2236;25.1;negpal;high;front;negrd;t;negstr;6754
Skagen;te1;2112;45.4;negpal;high;front;negrd;t;negstr;6755
Skagen;koe1;279;35.2;negpal;low;central;negrd;k;negstr;6756
Skagen;koe1;1367;23.2;negpal;low;central;negrd;k;negstr;6757
Skagen;tøe1;3026;38.3;negpal;mid;front;rd;t;negstr;6758
Skagen;ti1;1209;16.4;negpal;high;front;negrd;t;negstr;6759
Skagen;te1;708;37.4;negpal;high;front;negrd;t;negstr;6760
Skagen;te1;2976;28.3;negpal;high;front;negrd;t;negstr;6761
Skals;kx1;1625;15.4;negpal;mid;central;negrd;k;negstr;6762
Skals;tar2;2402;26.1;negpal;low;central;negrd;t;str;6763
Skals;te1;2614;51.3;negpal;high;front;negrd;t;negstr;6764
Skals;ku1;906;44.7;negpal;high;back;rd;k;negstr;6765
Skals;koe1;1571;27.6;negpal;low;central;negrd;k;negstr;6766
Skals;på1;590;49;negpal;mid;back;rd;p;negstr;6767
Skals;pæ2;442;37.6;negpal;mid;front;negrd;p;str;6768
Skals;kar1;1580;43.1;negpal;low;central;negrd;k;negstr;6769
Skals;ku1;413;34.3;negpal;high;back;rd;k;negstr;6770
Skals;ti1;2785;27.7;negpal;high;front;negrd;t;negstr;6771
Skals;ta1;1114;51.4;negpal;low;front;negrd;t;negstr;6772
Skals;ku1;296;49.6;negpal;high;back;rd;k;negstr;6773
Skals;ti1;2698;33.5;negpal;high;front;negrd;t;negstr;6774
Skals;på1;687;16.8;negpal;mid;back;rd;p;negstr;6775
Skals;ka1;2125;65.4;negpal;low;front;negrd;k;negstr;6776
Skals;ku1;550;35.6;negpal;high;back;rd;k;negstr;6777
